id,bundle,deleted,entity_id,revision_id,language,delta,field_basic_spotlight_items_title,field_basic_spotlight_items_description,field_basic_spotlight_items_fid,field_basic_spotlight_items_link,field_basic_spotlight_items_alt,fid,uid,filename,uri,filemime,filesize,status,timestamp,type
77498,spotlight,0,1831,8721,und,10,School of Nursing and BABNA Multicultural Nursing Mixer,UCSF School of Nursing Professor Ruth Malone poses with Multicultural Nursing Mixer participant. Photo credit: Elisabeth Fall.,5396,,UCSF School of Nursing Professor Ruth Malone converses with Multicultural Nursing Mixer participant. Photo credit: Elisabeth Fal,5396,411,UCSFBABNA12.jpg,public://general/UCSFBABNA12.jpg,image/jpeg,391058,1,1455839113,image
57320,spotlight,0,1831,8721,und,11,School of Nursing and BABNA Multicultural Nursing Mixer,UCSF School of Nursing Professor Joanne Spetz with Multicultural Nursing Mixer participant. Photo credit: Elisabeth Fall.,5406,,UCSF School of Nursing Professor Joanne Spetz with Multicultural Nursing Mixer participant. Photo credit: Elisabeth Fall.,5406,411,UCSFBABNA14.jpg,public://general/UCSFBABNA14.jpg,image/jpeg,305349,1,1455839170,image
68943,spotlight,0,1831,8721,und,12,School of Nursing and BABNA Multicultural Nursing Mixer,Participants arrive at the UCSF School of Nursing and BABNA Multicultural Nursing Mixer. Photo credit: Elisabeth Fall.,5411,,Participants arrive at the UCSF School of Nursing and BABNA Multicultural Nursing Mixer. Photo credit: Elisabeth Fall.,5411,411,UCSFBABNA15.jpg,public://general/UCSFBABNA15.jpg,image/jpeg,523729,1,1455839248,image
59329,spotlight,0,1846,9126,und,0,"Deans Sarna, Vlahov, and Dracup",,6226,,"Deans Sarna, Vlahov, and Dracup",6226,411,three_deans.jpg,public://general/three_deans.jpg,image/jpeg,108628,1,1463070581,image
58307,spotlight,0,1846,9126,und,1,"Linda Sarna with colleagues, friends, and family",,6231,,"Linda Sarna with colleagues, friends, and family",6231,411,SarnaMalone2.jpg,public://general/SarnaMalone2.jpg,image/jpeg,137441,1,1463070581,image
93015,spotlight,0,1846,9126,und,2,Linda Sarna with colleagues,,6236,,Linda Sarna with colleagues,6236,411,SarnaMalone.jpg,public://general/SarnaMalone.jpg,image/jpeg,127383,1,1463070581,image
70604,spotlight,0,1846,9126,und,3,Sarna family poses for a group photo,,6241,,Sarna family poses for a group photo,6241,411,SarnaFamily3.jpg,public://general/SarnaFamily3.jpg,image/jpeg,124869,1,1463070581,image
61018,spotlight,0,1846,9126,und,4,Deans Sarna and Vlahov enjoy the Nursing Gala,,6246,,Deans Sarna and Vlahov pose at the Nursing Gala,6246,411,SarnaDean.jpg,public://general/SarnaDean.jpg,image/jpeg,109827,1,1463070581,image
85646,spotlight,0,1846,9126,und,5,Three Deans at the Nursing Gala,,6251,,Three Deans at the Nursing Gala,6251,411,threedeans2.jpg,public://general/threedeans2.jpg,image/jpeg,108051,1,1463070581,image
96596,spotlight,0,1861,13096,und,0,,,6331,,Helen Martin Award Celebration,6331,411,IMG_1675.jpg,public://general/IMG_1675.jpg,image/jpeg,824697,1,1463700568,image
66966,spotlight,0,1861,13096,und,1,,,6336,,Helen Martin Award Celebration,6336,411,IMG_1636.jpg,public://general/IMG_1636.jpg,image/jpeg,835387,1,1463700568,image
89428,spotlight,0,1861,13096,und,2,,,6341,,Helen Martin Award Celebration,6341,411,IMG_1614.jpg,public://general/IMG_1614.jpg,image/jpeg,1313033,1,1463700568,image
83018,spotlight,0,1861,13096,und,3,,,6346,,Helen Martin Award Celebration,6346,411,IMG_1568.jpg,public://general/IMG_1568.jpg,image/jpeg,1145272,1,1463700568,image
56196,spotlight,0,1861,13096,und,4,,,6351,,Helen Martin Award Celebration,6351,411,IMG_1556.jpg,public://general/IMG_1556.jpg,image/jpeg,1293756,1,1463700568,image
73316,spotlight,0,1861,13096,und,5,,,6356,,Helen Martin Award Celebration,6356,411,IMG_1525.jpg,public://general/IMG_1525.jpg,image/jpeg,1023105,1,1463700568,image
70831,spotlight,0,1861,13096,und,6,,,6361,,Helen Martin Award Celebration,6361,411,IMG_1516.jpg,public://general/IMG_1516.jpg,image/jpeg,550586,1,1463700568,image
62153,spotlight,0,1861,13096,und,7,,,6366,,Helen Martin Award Celebration,6366,411,IMG_1501.jpg,public://general/IMG_1501.jpg,image/jpeg,687977,1,1463700568,image
87552,spotlight,0,1861,13096,und,8,,,6371,,Helen Martin Award Celebration,6371,411,IMG_1458.jpg,public://general/IMG_1458.jpg,image/jpeg,2357435,1,1463700568,image
66139,spotlight,0,1861,13096,und,9,,,6376,,Helen Martin Award Celebration,6376,411,IMG_1447.jpg,public://general/IMG_1447.jpg,image/jpeg,1453536,1,1463700568,image
67723,spotlight,0,1861,13096,und,10,,,6381,,Helen Martin Award Celebration,6381,411,IMG_1426.jpg,public://general/IMG_1426.jpg,image/jpeg,1271743,1,1463700568,image
74386,spotlight,0,1861,13096,und,11,,,6386,,Helen Martin Award Celebration,6386,411,IMG_1422.jpg,public://general/IMG_1422.jpg,image/jpeg,1231010,1,1463700568,image
68485,spotlight,0,1861,13096,und,12,,,6391,,Helen Martin Award Celebration,6391,411,IMG_1366.jpg,public://general/IMG_1366.jpg,image/jpeg,1914948,1,1463700568,image
77464,spotlight,0,1861,13096,und,13,,,6396,,Helen Martin Award Celebration,6396,411,IMG_1353.jpg,public://general/IMG_1353.jpg,image/jpeg,1197328,1,1463700568,image
93498,spotlight,0,1861,13096,und,14,,,6401,,Helen Martin Award Celebration,6401,411,IMG_1334.jpg,public://general/IMG_1334.jpg,image/jpeg,1531285,1,1463700568,image
63444,spotlight,0,1861,13096,und,15,,,6406,,Helen Martin Award Celebration,6406,411,IMG_1318.jpg,public://general/IMG_1318.jpg,image/jpeg,1026731,1,1463700568,image
90511,spotlight,0,1861,13096,und,16,,,6411,,Helen Martin Award Celebration,6411,411,IMG_1290.jpg,public://general/IMG_1290.jpg,image/jpeg,1124241,1,1463700568,image
63122,spotlight,0,1861,13096,und,17,,,6416,,Helen Martin Award Celebration,6416,411,IMG_1279.jpg,public://general/IMG_1279.jpg,image/jpeg,1053413,1,1463700568,image
75234,spotlight,0,1861,13096,und,18,,,6421,,Helen Martin Award Celebration,6421,411,IMG_1272.jpg,public://general/IMG_1272.jpg,image/jpeg,2172055,1,1463700925,image
78046,spotlight,0,1861,13096,und,19,,,6426,,Helen Martin Award Celebration,6426,411,IMG_1269.jpg,public://general/IMG_1269.jpg,image/jpeg,988528,1,1463700925,image
56989,spotlight,0,1861,13096,und,20,,,6431,,Helen Martin Award Celebration,6431,411,IMG_1267.jpg,public://general/IMG_1267.jpg,image/jpeg,1702576,1,1463700925,image
71484,spotlight,0,1861,13096,und,21,,,6436,,Helen Martin Award Celebration,6436,411,IMG_1265.jpg,public://general/IMG_1265.jpg,image/jpeg,572192,1,1463700925,image
51526,spotlight,0,1861,13096,und,22,,,6441,,Helen Martin Award Celebration,6441,411,IMG_1263.jpg,public://general/IMG_1263.jpg,image/jpeg,761581,1,1463700925,image
75487,spotlight,0,1861,13096,und,23,,,6446,,Helen Martin Award Celebration,6446,411,IMG_1262.jpg,public://general/IMG_1262.jpg,image/jpeg,2334287,1,1463700925,image
56246,spotlight,0,1861,13096,und,24,,,6451,,Helen Martin Award Celebration,6451,411,IMG_1261.jpg,public://general/IMG_1261.jpg,image/jpeg,1274800,1,1463700925,image
69014,spotlight,0,1861,13096,und,25,,,6456,,Helen Martin Award Celebration,6456,411,IMG_1249.jpg,public://general/IMG_1249.jpg,image/jpeg,2088974,1,1463700925,image
92206,spotlight,0,1861,13096,und,26,,,6461,,Helen Martin Award Celebration,6461,411,IMG_485314667.JPG,public://general/IMG_485314667.JPG,image/jpeg,946485,1,1463700925,image
97286,spotlight,0,1866,9291,und,0,,Faculty Chair Janine Cataldo and Professor Barbara Burgel—Creating a Supportive Learning Environment Teaching Awardee,6656,,Faculty Chair Janine Cataldo and Professor Barbara Burgel—Creating a Supportive Learning Environment Teaching Awardee,6656,411,JCandBB.jpg,public://general/JCandBB.jpg,image/jpeg,106168,1,1464734203,image
85292,spotlight,0,1866,9291,und,1,,Faculty Chair Cataldo and Professor Burgel—Pose with Creating a Supportive Learning Environment Award,6661,,Faculty Chair Cataldo and Professor Burgel—Pose with Creating a Supportive Learning Environment Award,6661,411,JCandBBAward.jpg,public://general/JCandBBAward.jpg,image/jpeg,120302,1,1464735905,image
69452,spotlight,0,1866,9291,und,2,,Faculty Chair Cataldo and Associate Clinical Professor McGrath—Educational or Curricular Innovation Teaching Awardee,6666,,Faculty Chair Cataldo and Associate Clinical Professor McGrath—Educational or Curricular Innovation Teaching Awardee,6666,411,JCandMM.jpg,public://general/JCandMM.jpg,image/jpeg,109082,1,1464735905,image
68210,spotlight,0,1866,9291,und,3,,Clinical Mentoring Awardee Jennifer Serafin poses with Faculty Chair Janine Cataldo,6671,,Clinical Mentoring Awardee Jennifer Serafin poses with Faculty Chair Janine Cataldo,6671,411,JCandJS.jpg,public://general/JCandJS.jpg,image/jpeg,109788,1,1464735905,image
87146,spotlight,0,1866,9291,und,4,,Overall Teaching Excellence Awardee Angel Chen and Faculty Chair Janine Cataldo,6676,,Overall Teaching Excellence Awardee Angel Chen and Faculty Chair Janine Cataldo,6676,411,JCandAC.jpg,public://general/JCandAC.jpg,image/jpeg,107032,1,1464735905,image
96338,spotlight,0,1866,9291,und,5,,Overall Teaching Excellence Awardee Angel Chen and Faculty Chair Janine Cataldo pose,6681,,Overall Teaching Excellence Awardee Angel Chen and Faculty Chair Janine Cataldo pose,6681,411,JCandAAFlowers.jpg,public://general/JCandAAFlowers.jpg,image/jpeg,107581,1,1464735905,image
89799,spotlight,0,1866,9291,und,6,,Assistant Clinical Professor Rosalind De Lisser and Clinical Professor JoAnne Saxe enjoy the award celebration,6686,,Assistant Clinical Professor Rosalind De Lisser and Clinical Professor JoAnne Saxe enjoy the award celebration,6686,411,RDandJS.jpg,public://general/RDandJS.jpg,image/jpeg,96543,1,1464735905,image
60926,spotlight,0,1866,9291,und,7,,Incoming Faculty Council Chair Audrey Lyndon and Assistant Clinical Professor Emily Hall enjoy the awards ceremony,6691,,Incoming Faculty Council Chair Audrey Lyndon and Assistant Clinical Professor Emily Hall enjoy the awards ceremony,6691,411,ALandEH.jpg,public://general/ALandEH.jpg,image/jpeg,122408,1,1464735905,image
60234,spotlight,0,1866,9291,und,8,,Associate Clinical Professors Angel Chen and Maureen McGrath help cut the cake,6696,,Associate Clinical Professors Angel Chen and Maureen McGrath help cut the cake,6696,411,ACandMMCake.jpg,public://general/ACandMMCake.jpg,image/jpeg,113351,1,1464735905,image
62005,spotlight,0,1866,9291,und,9,,"Barbara Burgel, Carol Dawson-Rose, Audrey Lyndon, and Emily Hall enjoy a moment together at the award celebration",6701,,"Barbara Burgel, Carol Dawson-Rose, Audrey Lyndon, and Emily Hall enjoy a moment together at the award celebration",6701,411,group.jpg,public://general/group.jpg,image/jpeg,121433,1,1464735905,image
90423,spotlight,0,1866,9291,und,10,,Clinical Professors Naomi Schapiro and Erica Monasterio smile at the awards celebration,6706,,Clinical Professors Naomi Schapiro and Erica Monasterio smile at the awards celebration,6706,411,NSandEM.jpg,public://general/NSandEM.jpg,image/jpeg,131075,1,1464735905,image
60065,spotlight,0,1866,9291,und,11,,"Teaching Excellence (Chen), Educational or Curricular Innovation (McGrath), and Creating a Supportive Learning Environment (Burgel)",6711,,"Teaching Excellence (Chen), Curricular Innovation (McGrath), and Creating a Supportive Learning Environment (Burgel)",6711,411,groupawards.jpg,public://general/groupawards.jpg,image/jpeg,140317,1,1464735905,image
76378,spotlight,0,1866,9291,und,12,,Professor Monica McLemore and Academic Programs Evaluator Teresa Scherzer enjoy the awards celebration,6716,,Professor Monica McLemore and Academic Programs Evaluator Teresa Scherzer enjoy the awards celebration,6716,411,MMandTS.jpg,public://general/MMandTS.jpg,image/jpeg,81081,1,1464735905,image
70815,spotlight,0,1866,9291,und,13,,"Angel Chen, Naomi Schapiro, and Linda Franck smile at the awards ceremony",6721,,"Angel Chen, Naomi Schapiro, and Linda Franck smile at the awards ceremony",6721,411,ACNSandRM.jpg,public://general/ACNSandRM.jpg,image/jpeg,98520,1,1464735905,image
86498,spotlight,0,1871,9356,und,0,2016 MEPN White Coat Ceremony,,6826,,2016 MEPN White Coat Ceremony,6826,411,IMG_1845.jpg,public://general/IMG_1845.jpg,image/jpeg,1498382,1,1464993732,image
54277,spotlight,0,1871,9356,und,1,2016 MEPN White Coat Ceremony,,6836,,2016 MEPN White Coat Ceremony,6836,411,IMG_1907.jpg,public://general/IMG_1907.jpg,image/jpeg,432109,1,1464993732,image
57920,spotlight,0,1871,9356,und,2,2016 MEPN White Coat Ceremony,,6856,,2016 MEPN White Coat Ceremony,6856,411,IMG_1841.jpg,public://general/IMG_1841.jpg,image/jpeg,1752093,1,1464996585,image
80449,spotlight,0,1871,9356,und,3,2016 MEPN White Coat Ceremony,,6926,,2016 MEPN White Coat Ceremony,6926,411,IMG_1848 copy.jpg,public://general/IMG_1848 copy.jpg,image/jpeg,758240,1,1464997362,image
97627,spotlight,0,1871,9356,und,4,2016 MEPN White Coat Ceremony,,6866,,2016 MEPN White Coat Ceremony,6866,411,IMG_1867.jpg,public://general/IMG_1867.jpg,image/jpeg,583484,1,1464996585,image
52822,spotlight,0,1871,9356,und,5,2016 MEPN White Coat Ceremony,,6876,,2016 MEPN White Coat Ceremony,6876,411,IMG_1871.jpg,public://general/IMG_1871_0.jpg,image/jpeg,2784371,1,1464996585,image
77950,spotlight,0,1871,9356,und,6,2016 MEPN White Coat Ceremony,,6921,,2016 MEPN White Coat Ceremony,6921,411,IMG_1889.jpg,public://general/IMG_1889_0.jpg,image/jpeg,950300,1,1464997091,image
91395,spotlight,0,1871,9356,und,7,2016 MEPN White Coat Ceremony,,6891,,2016 MEPN White Coat Ceremony,6891,411,IMG_1890.jpg,public://general/IMG_1890.jpg,image/jpeg,3134959,1,1464996585,image
86641,spotlight,0,1871,9356,und,8,2016 MEPN White Coat Ceremony,,6896,,2016 MEPN White Coat Ceremony,6896,411,IMG_1892.jpg,public://general/IMG_1892.jpg,image/jpeg,817449,1,1464996585,image
76543,spotlight,0,1871,9356,und,9,2016 MEPN White Coat Ceremony,,6901,,2016 MEPN White Coat Ceremony,6901,411,IMG_1917.jpg,public://general/IMG_1917.jpg,image/jpeg,500973,1,1464996585,image
78207,spotlight,0,1871,9356,und,10,2016 MEPN White Coat Ceremony,,6906,,2016 MEPN White Coat Ceremony,6906,411,IMG_1942.jpg,public://general/IMG_1942.jpg,image/jpeg,1590041,1,1464996585,image
64832,spotlight,0,1871,9356,und,11,2016 MEPN White Coat Ceremony,,6881,,2016 MEPN White Coat Ceremony,6881,411,IMG_1873.jpg,public://general/IMG_1873.jpg,image/jpeg,2472643,1,1464996585,image
98693,spotlight,0,1871,9356,und,12,2016 MEPN White Coat Ceremony,,6916,,2016 MEPN White Coat Ceremony,6916,411,Screen Shot 2016-06-03 at 4.16.16 PM.png,public://general/Screen Shot 2016-06-03 at 4.16.16 PM.png,image/png,735469,1,1464996585,image
95423,spotlight,0,1871,9356,und,13,2016 MEPN White Coat Ceremony,,6911,,2016 MEPN White Coat Ceremony,6911,411,IMG_1954.jpg,public://general/IMG_1954.jpg,image/jpeg,2757320,1,1464996585,image
79082,spotlight,0,1871,9356,und,14,2016 MEPN White Coat Ceremony,,6831,,2016 MEPN White Coat Ceremony,6831,411,IMG_1937.jpg,public://general/IMG_1937.jpg,image/jpeg,2015914,1,1464993732,image
62557,spotlight,0,1876,9411,und,0,36th Nahm Lecture,,7151,,36th Nahm Lecture,7151,411,03.jpg,public://general/03.jpg,image/jpeg,154778,1,1465335789,image
55962,spotlight,0,1876,9411,und,1,36th Nahm Lecture,,7161,,36th Nahm Lecture,7161,411,01.jpg,public://general/01.jpg,image/jpeg,116122,1,1465335789,image
58515,spotlight,0,1876,9411,und,2,36th Nahm Lecture,,7166,,36th Nahm Lecture,7166,411,04.jpg,public://general/04.jpg,image/jpeg,112315,1,1465335789,image
98550,spotlight,0,1876,9411,und,3,36th Nahm Lecture,,7171,,36th Nahm Lecture,7171,411,08.jpg,public://general/08.jpg,image/jpeg,146813,1,1465335789,image
98595,spotlight,0,1876,9411,und,4,36th Nahm Lecture,,7126,,36th Nahm Lecture,7126,411,09.jpg,public://general/09.jpg,image/jpeg,77481,1,1465333649,image
55524,spotlight,0,1876,9411,und,5,36th Nahm Lecture,,7131,,36th Nahm Lecture,7131,411,10.jpg,public://general/10.jpg,image/jpeg,81800,1,1465333649,image
54147,spotlight,0,1876,9411,und,6,36th Nahm Lecture,,7136,,36th Nahm Lecture,7136,411,11.jpg,public://general/11.jpg,image/jpeg,121056,1,1465333649,image
74451,spotlight,0,1876,9411,und,7,36th Nahm Lecture,,7141,,36th Nahm Lecture,7141,411,12.jpg,public://general/12.jpg,image/jpeg,110257,1,1465333649,image
77558,spotlight,0,1876,9411,und,8,36th Nahm Lecture,,7181,,36th Nahm Lecture,7181,411,13.jpg,public://general/13.jpg,image/jpeg,113936,1,1465335789,image
65486,spotlight,0,1876,9411,und,9,36th Nahm Lecture,,7146,,36th Nahm Lecture,7146,411,14.jpg,public://general/14.jpg,image/jpeg,110789,1,1465333649,image
64993,spotlight,0,1876,9411,und,10,36th Nahm Lecture,,7186,,36th Nahm Lecture,7186,411,16.jpg,public://general/16.jpg,image/jpeg,115821,1,1465335789,image
90347,spotlight,0,1876,9411,und,11,36th Nahm Lecture,,7191,,36th Nahm Lecture,7191,411,17.jpg,public://general/17.jpg,image/jpeg,87333,1,1465335789,image
72141,spotlight,0,1876,9411,und,12,36th Nahm Lecture,,7101,,36th Nahm Lecture,7101,411,20.jpg,public://general/20.jpg,image/jpeg,112918,1,1465333649,image
70439,spotlight,0,1876,9411,und,13,36th Nahm Lecture,,7106,,36th Nahm Lecture,7106,411,21.jpg,public://general/21.jpg,image/jpeg,132432,1,1465333649,image
91760,spotlight,0,1876,9411,und,14,36th Nahm Lecture,,7111,,36th Nahm Lecture,7111,411,26.jpg,public://general/26.jpg,image/jpeg,91651,1,1465333649,image
69886,spotlight,0,1876,9411,und,15,36th Nahm Lecture,,7116,,36th Nahm Lecture,7116,411,32.jpg,public://general/32.jpg,image/jpeg,78747,1,1465333649,image
95197,spotlight,0,1876,9411,und,16,36th Nahm Lecture,,7196,,36th Nahm Lecture,7196,411,34.jpg,public://general/34.jpg,image/jpeg,102513,1,1465335789,image
63529,spotlight,0,1876,9411,und,17,36th Nahm Lecture,,7201,,36th Nahm Lecture,7201,411,37.jpg,public://general/37.jpg,image/jpeg,121489,1,1465335789,image
68927,spotlight,0,1876,9411,und,18,36th Nahm Lecture,,7206,,36th Nahm Lecture,7206,411,48.jpg,public://general/48.jpg,image/jpeg,76423,1,1465335789,image
66791,spotlight,0,1876,9411,und,19,36th Nahm Lecture,,7226,,36th Nahm Lecture,7226,411,49_rev.jpg,public://general/49_rev.jpg,image/jpeg,138478,1,1465336175,image
75463,spotlight,0,1876,9411,und,20,36th Nahm Lecture,,7121,,36th Nahm Lecture,7121,411,50.jpg,public://general/50.jpg,image/jpeg,104610,1,1465333649,image
87865,spotlight,0,1876,9411,und,21,36th Nahm Lecture,,7231,,36th Nahm Lecture,7231,411,60_rev.jpg,public://general/60_rev.jpg,image/jpeg,355986,1,1465336328,image
75141,spotlight,0,1876,9411,und,22,36th Nahm Lecture,,7216,,36th Nahm Lecture,7216,411,62.jpg,public://general/62.jpg,image/jpeg,102507,1,1465335789,image
74598,spotlight,0,1881,9701,und,0,,Students take a moment to appreciate the view prior to the start of the 2016 commencement ceremony.,7476,,Students take a moment to appreciate the view prior to the start of the 2016 commencement ceremony.,7476,411,gradbackground.jpg,public://general/gradbackground.jpg,image/jpeg,852845,1,1465839919,image
81712,spotlight,0,1881,9701,und,1,,"Leaders, Speakers, and Faculty Members preparing to take the Davies Hall stage congratulate each other.",7256,,"Leaders, Speakers, and Faculty Members preparing to take the Davies Hall stage congratulate each other.",7256,411,IMG_9978.JPG.jpeg,public://general/IMG_9978.JPG.jpeg,image/jpeg,843495,1,1465586489,image
83107,spotlight,0,1881,9701,und,2,,Student Affairs team helps prepare materials for commencement ceremony.,7461,,Student Affairs team helps prepare materials for commencement ceremony.,7461,411,Screen Shot 2016-06-13 at 10.26.58 AM.png,public://general/Screen Shot 2016-06-13 at 10.26.58 AM.png,image/png,954066,1,1465839013,image
82264,spotlight,0,1881,9701,und,3,,Student Affairs staff prepare and await for arrival of this year's graduates.,7466,,Student Affairs staff prepare and await for arrival of this year's graduates.,7466,411,Screen Shot 2016-06-13 at 10.31.47 AM.png,public://general/Screen Shot 2016-06-13 at 10.31.47 AM.png,image/png,540371,1,1465839332,image
78110,spotlight,0,1881,9701,und,4,,Student Affairs team member XinXin awaiting arrival of this year's graduates.,7591,,Student Affairs team member XinXin awaiting arrival of this year's graduates.,7591,411,Screen Shot 2016-06-13 at 5.07.50 PM.png,public://general/Screen Shot 2016-06-13 at 5.07.50 PM.png,image/png,818382,1,1465862958,image
82999,spotlight,0,1881,9701,und,5,,Group of students take a selfie at 2016 commencement ceremony.,7601,,Group of students take a selfie at 2016 commencement ceremony.,7601,411,grads2.jpg,public://general/grads2.jpg,image/jpeg,109303,1,1465863402,image
87435,spotlight,0,1881,9701,und,6,,Group of students pose at 2016 commencement ceremony.,7541,,Group of students pose at 2016 commencement ceremony.,7541,411,grads1.jpg,public://general/grads1.jpg,image/jpeg,140927,1,1465845974,image
69035,spotlight,0,1881,9701,und,7,,Group of students pose at 2016 commencement ceremony.,7546,,Group of students pose at 2016 commencement ceremony.,7546,411,grads4.jpg,public://general/grads4.jpg,image/jpeg,138069,1,1465846043,image
98611,spotlight,0,1881,9701,und,8,,Group of students pose at 2016 commencement ceremony.,7526,,Group of students pose at 2016 commencement ceremony.,7526,411,group.jpg,public://general/group_0.jpg,image/jpeg,166727,1,1465845509,image
64840,spotlight,0,1881,9701,und,9,,Group of students pose at 2016 commencement ceremony.,7531,,Group of students pose at 2016 commencement ceremony.,7531,411,group3.jpg,public://general/group3.jpg,image/jpeg,200306,1,1465845590,image
55437,spotlight,0,1881,9701,und,10,,Psych Master’s students pose for a group shot before the ceremony.,7506,,Psych Master’s students pose for a group shot before the ceremony.,7506,411,IMG_9972.JPG.jpeg,public://general/IMG_9972.JPG_0.jpeg,image/jpeg,766585,1,1465842124,image
58626,spotlight,0,1881,9701,und,11,,UCSF School of Nursing 2016 Commencement brochure.,7336,,School of Nursing Commencement brochure.,7336,411,Brochure2.jpg,public://general/Brochure2.jpg,image/jpeg,2027708,1,1465587316,image
93141,spotlight,0,1881,9701,und,12,,Commencement ceremony to begin the graduates take in all the energy.,7571,,Commencement ceremony to begin the graduates take in all the energy.,7571,411,grads8.jpg,public://general/grads8.jpg,image/jpeg,128792,1,1465846970,image
92735,spotlight,0,1881,9701,und,13,,Congratulations to our Master’s Entry Program in Nursing (MEPN) “holy fahsnickers…you did it!!!”,7616,,Congratulations to our Master’s Entry Program in Nursing (MEPN) “holy fahsnickers…you did it!!!”,7616,411,MEPN4.jpg,public://general/MEPN4.jpg,image/jpeg,156222,1,1465863702,image
73632,spotlight,0,1881,9701,und,14,,"Dean David Vlahov addresses and welcomes this year’s graduates, friends and family.",7491,,"Dean David Vlahov addresses and welcomes this year’s graduates, friends and family.",7491,411,dean_new.JPG,public://general/dean_new.JPG,image/jpeg,1429766,1,1465841127,image
50821,spotlight,0,1881,9701,und,15,,"Dean David Vlahov addresses and welcomes this year’s graduates, friends and family.",7276,,"Dean David Vlahov addresses and welcomes this year’s graduates, friends and family.",7276,411,IMG_9980.JPG,public://general/IMG_9980.JPG,image/jpeg,1882198,1,1465586489,image
63021,spotlight,0,1881,9701,und,16,,A view of the crowd at this year’s UCSF School of Nursing commencement.,7341,,A view of the crowd at this year’s UCSF School of Nursing commencement.,7341,411,crowd.jpg,public://general/crowd.jpg,image/jpeg,4356700,1,1465587380,image
94197,spotlight,0,1881,9701,und,17,,A view of the crowd at this year’s UCSF School of Nursing commencement.,7286,,A view of the crowd at this year’s UCSF School of Nursing commencement.,7286,411,IMG_9985.JPG,public://general/IMG_9985.JPG,image/jpeg,1081703,1,1465586489,image
94598,spotlight,0,1881,9701,und,18,,"Hamza Alduraidi, Doctor of Philosophy Nursing Student, delivers the first student address.",7346,,"Hamza Alduraidi, Doctor of Philosophy Nursing Student, delivers the first student address.",7346,411,hamza.jpg,public://general/hamza.jpg,image/jpeg,3763157,1,1465587461,image
61917,spotlight,0,1881,9701,und,19,,"Hamza Alduraidi, Doctor of Philosophy Nursing Student, who delivered the first student address.",7556,,"Hamza Alduraidi, Doctor of Philosophy Nursing Student, who delivered the first student address.",7556,411,Hamza3.jpg,public://general/Hamza3.jpg,image/jpeg,121473,1,1465846559,image
57965,spotlight,0,1881,9701,und,20,,"Alana Rothman, Master of Science in Nursing Student, delivers the second student address.",7496,,"Alana Rothman, Master of Science in Nursing Student, delivers the second student address.",7496,411,Alana_new.jpg,public://general/Alana_new.jpg,image/jpeg,2801259,1,1465841127,image
83152,spotlight,0,1881,9701,und,21,,"Deborah Trautman, PhD, RN, FAAN, President and CEO, American Association of Colleges of Nursing (AACN) delivers the 2016 Commencement Address.",7436,,"Deborah Trautman, PhD, RN, FAAN, President and CEO, American Association of Colleges of Nursing (AACN) delivers the 2016 Commenc",7436,411,trautman.jpg,public://general/trautman_1.jpg,image/jpeg,3607592,1,1465589477,image
66087,spotlight,0,1881,9701,und,22,,PhD Awards,7306,,PhD Awards,7306,411,IMG_0977.JPG,public://general/IMG_0977.JPG,image/jpeg,2824433,1,1465586489,image
66006,spotlight,0,1881,9701,und,23,,PhD Awards,7311,,PhD Awards,7311,411,IMG_9980.JPG,public://general/IMG_9980_0.JPG,image/jpeg,1882198,1,1465586489,image
73786,spotlight,0,1881,9701,und,24,,"Austin Nation receives his doctoral hood from our faculty, congratulations!",7566,,"Austin Nation receives his doctoral hood from our faculty, congratulations!",7566,411,Austin2.jpg,public://general/Austin2.jpg,image/jpeg,156211,1,1465846812,image
79101,spotlight,0,1881,9701,und,25,,Master’s Student of the Year Award goes to Jennifer Darden—congratulations!,7366,,Master’s Student of the Year Award goes to Jennifer Darden—congratulations!,7366,411,Darden.jpg,public://general/Darden.jpg,image/jpeg,3839906,1,1465587697,image
56202,spotlight,0,1881,9701,und,26,,Nursing students receive their diplomas.,7406,,Nursing students receive their diplomas.,7406,411,student1.jpg,public://general/student1.jpg,image/jpeg,3427171,1,1465588757,image
54050,spotlight,0,1881,9701,und,27,,Nursing students receive their diplomas.,7411,,Nursing students receive their diplomas.,7411,411,student2.jpg,public://general/student2.jpg,image/jpeg,3041532,1,1465588757,image
59262,spotlight,0,1881,9701,und,28,,Student and faculty embrace in celebration following a doctoral hooding.,7561,,Student and faculty embrace in celebration following a doctoral hooding.,7561,411,hug.jpg,public://general/hug.jpg,image/jpeg,123037,1,1465846659,image
53187,spotlight,0,1881,9701,und,29,,Nursing students receive their diplomas.,7421,,Nursing students receive their diplomas.,7421,411,student4.jpg,public://general/student4.jpg,image/jpeg,2586079,1,1465588757,image
88358,spotlight,0,1881,9701,und,30,,Our tremendous faculty members pose for a photo following the ceremony.,7501,,Our tremendous faculty members pose for a photo following the ceremony.,7501,411,facultypose_new.JPG,public://general/facultypose_new.JPG,image/jpeg,1581051,1,1465841127,image
76033,spotlight,0,1881,9701,und,31,,"EVCP Lowenstein, Dean Vlahov, CEO Trautman, and Vice Chancellor & Dean Watkins pose for a photo following commencement.",7426,,"EVCP Lowenstein, Dean Vlahov, CEO Trautman, and Vice Chancellor & Dean Watkins pose for a photo following commencement.",7426,411,leadership.jpg,public://general/leadership.jpg,image/jpeg,2771946,1,1465588888,image
